Order_ID,Order_Date,Order_Month,Region,Channel,Customer_ID,Product_Category,Product,Units,Unit_Price,Discount_Pct,Shipping_Cost,COGS_Unit,Returned_Flag,Payment_Method,Gross_Revenue,Discount_Amount,Net_Revenue,COGS,Gross_Profit
O2025001787,2025-10-26,2025-10-01,West,Marketplace,C10827,Sports,Yoga Mat,6,25.16,0.16,4.47,11.53,0,Apple Pay,150.96,24.15,126.81,69.18,53.16
O2025001788,2025-10-27,2025-10-01,Southwest,Retail Partner,C10200,Home,Storage Bins,2,41.67,0.12,3.36,17.75,0,Apple Pay,83.34,10.0,73.34,35.5,34.48
O2025001789,2025-10-27,2025-10-01,Northeast,Website,C10573,Sports,Yoga Mat,5,21.15,0.14,5.38,12.46,0,Card,105.75,14.81,90.94,62.3,23.26
O2025001790,2025-10-27,2025-10-01,West,Marketplace,C10554,Sports,Resistance Bands,4,30.09,0.06,4.75,15.1,0,Afterpay,120.36,7.22,113.14,60.4,47.99
O2025001791,2025-10-27,2025-10-01,Southeast,Website,C10096,Electronics,Wireless Earbuds,2,56.84,0.05,7.05,23.24,0,Card,113.68,5.68,108.0,46.48,54.47
O2025001792,2025-10-28,2025-10-01,West,Website,C10895,Pet,Cat Litter,2,11.98,0.02,7.28,5.68,0,PayPal,23.96,0.48,23.48,11.36,4.84
O2025001793,2025-10-28,2025-10-01,Northeast,Website,C10354,Home,Vacuum Filter,1,46.24,0.07,4.44,22.84,0,Card,46.24,3.24,43.0,22.84,15.72
O2025001794,2025-10-28,2025-10-01,Midwest,Website,C10349,Beauty,Hair Mask,4,29.84,0.08,9.24,16.38,0,PayPal,119.36,9.55,109.81,65.52,35.05
O2025001795,2025-10-28,2025-10-01,Midwest,Marketplace,C10160,Home,Air Fryer,4,40.18,0.09,6.1,22.38,0,Card,160.72,14.46,146.26,89.52,50.64
O2025001796,2025-10-28,2025-10-01,West,Marketplace,C10196,Home,Storage Bins,2,45.76,0.16,7.61,19.85,0,PayPal,91.52,14.64,76.88,39.7,29.57
O2025001797,2025-10-28,2025-10-01,West,Website,C10459,Apparel,Leggings,3,31.77,0.02,8.77,14.67,0,PayPal,95.31,1.91,93.4,44.01,40.62
O2025001798,2025-10-28,2025-10-01,Midwest,Marketplace,C10457,Pet,Chew Toy,5,16.03,0.1,2.9,9.24,0,Card,80.15,8.02,72.13,46.2,23.03
O2025001799,2025-10-28,2025-10-01,Northeast,Retail Partner,C10267,Electronics,Wireless Earbuds,3,56.74,0.15,3.79,27.65,0,Card,170.22,25.53,144.69,82.95,57.95
O2025001800,2025-10-28,2025-10-01,Midwest,Marketplace,C10170,Pet,Pet Shampoo,2,15.29,0.24,7.06,7.88,0,Card,30.58,7.34,23.24,15.76,0.42
O2025001801,2025-10-29,2025-10-01,Southeast,Marketplace,C10848,Apparel,Athletic Tee,2,27.91,0.12,7.57,16.62,0,PayPal,55.82,6.7,49.12,33.24,8.31
O2025001802,2025-10-29,2025-10-01,West,Retail Partner,C10312,Pet,Cat Litter,3,17.55,0.17,4.1,8.47,0,Card,52.65,8.95,43.7,25.41,14.19
O2025001803,2025-10-29,2025-10-01,Southwest,Website,C10370,Pet,Pet Shampoo,1,14.46,0.19,7.23,6.01,0,Afterpay,14.46,2.75,11.71,6.01,-1.53
O2025001804,2025-10-29,2025-10-01,Southeast,Retail Partner,C10661,Home,Vacuum Filter,1,43.6,0.02,1.65,22.06,0,Afterpay,43.6,0.87,42.73,22.06,19.02
O2025001805,2025-10-29,2025-10-01,Southeast,Website,C10846,Pet,Dog Treats,3,25.13,0.11,3.73,11.09,0,Card,75.39,8.29,67.1,33.27,30.1
O2025001806,2025-10-29,2025-10-01,West,Website,C10218,Home,Vacuum Filter,3,28.59,0.02,6.45,12.64,0,Apple Pay,85.77,1.72,84.05,37.92,39.68
O2025001807,2025-10-29,2025-10-01,Northeast,Marketplace,C10306,Apparel,Socks Pack,4,18.32,0.09,2.5,8.47,0,PayPal,73.28,6.6,66.68,33.88,30.3
O2025001808,2025-10-30,2025-10-01,West,Website,C10403,Pet,Dog Treats,2,19.35,0.12,4.45,9.28,0,Card,38.7,4.64,34.06,18.56,11.05
O2025001809,2025-10-30,2025-10-01,Southwest,Website,C10020,Home,LED Lamp,1,31.69,0.0,5.1,13.77,0,Card,31.69,0.0,31.69,13.77,12.82
O2025001810,2025-10-30,2025-10-01,Midwest,Website,C10579,Apparel,Athletic Tee,2,36.98,0.13,6.1,20.71,0,Card,73.96,9.61,64.35,41.42,16.83
O2025001811,2025-10-30,2025-10-01,Southwest,Website,C10800,Pet,Chew Toy,2,12.28,0.08,7.04,4.92,0,Card,24.56,1.96,22.6,9.84,5.72
O2025001812,2025-10-30,2025-10-01,Southeast,Website,C10143,Home,Storage Bins,2,32.49,0.07,5.86,18.99,0,PayPal,64.98,4.55,60.43,37.98,16.59
O2025001813,2025-10-30,2025-10-01,Northeast,Website,C10357,Home,Air Fryer,1,40.15,0.13,3.95,21.07,0,PayPal,40.15,5.22,34.93,21.07,9.91
O2025001814,2025-10-30,2025-10-01,Southeast,Website,C10130,Electronics,Portable Charger,3,72.85,0.03,3.72,32.56,0,Afterpay,218.55,6.56,211.99,97.68,110.59
O2025001815,2025-10-30,2025-10-01,Northeast,Marketplace,C10208,Pet,Pet Shampoo,4,21.15,0.03,6.16,8.49,0,Card,84.6,2.54,82.06,33.96,41.94
O2025001816,2025-10-31,2025-10-01,Northeast,Website,C10868,Electronics,Bluetooth Speaker,3,66.39,0.09,6.47,29.72,1,Card,199.17,17.93,181.24,89.16,85.61
O2025001817,2025-10-31,2025-10-01,Midwest,Website,C10529,Home,Air Fryer,1,48.0,0.04,6.1,28.05,0,Apple Pay,48.0,1.92,46.08,28.05,11.93
O2025001818,2025-10-31,2025-10-01,West,Marketplace,C10781,Pet,Dog Treats,1,23.08,0.11,5.68,10.83,0,Card,23.08,2.54,20.54,10.83,4.03
O2025001819,2025-10-31,2025-10-01,Northeast,Website,C10326,Home,Air Fryer,3,27.54,0.01,5.63,12.95,0,Card,82.62,0.83,81.79,38.85,37.31
O2025001820,2025-10-31,2025-10-01,Midwest,Website,C10796,Home,Storage Bins,2,47.81,0.03,2.95,20.23,0,Card,95.62,2.87,92.75,40.46,49.34
O2025001821,2025-10-31,2025-10-01,West,Retail Partner,C10423,Electronics,Bluetooth Speaker,1,77.3,0.02,3.23,41.27,0,Card,77.3,1.55,75.75,41.27,31.25
O2025001822,2025-10-31,2025-10-01,West,Website,C10515,Electronics,Smart Watch,5,45.63,0.0,6.79,20.86,1,PayPal,228.15,0.0,228.15,104.3,117.06
O2025001823,2025-10-31,2025-10-01,West,Website,C10052,Sports,Yoga Mat,5,23.58,0.03,3.42,10.81,0,Card,117.9,3.54,114.36,54.05,56.89
O2025001824,2025-11-01,2025-11-01,Southwest,Website,C10453,Electronics,Wireless Earbuds,2,74.68,0.04,6.2,31.01,0,Card,149.36,5.97,143.39,62.02,75.17
O2025001825,2025-11-01,2025-11-01,Midwest,Website,C10084,Apparel,Socks Pack,2,33.06,0.09,6.67,14.2,0,Card,66.12,5.95,60.17,28.4,25.1
O2025001826,2025-11-01,2025-11-01,Midwest,Website,C10097,Electronics,Smart Watch,3,57.45,0.31,9.59,24.83,0,Apple Pay,172.35,53.43,118.92,74.49,34.84
O2025001827,2025-11-01,2025-11-01,Southwest,Website,C10442,Home,Storage Bins,4,63.13,0.05,5.32,37.71,0,Card,252.52,12.63,239.89,150.84,83.73
O2025001828,2025-11-01,2025-11-01,Midwest,Website,C10216,Home,Air Fryer,3,50.02,0.0,4.99,25.6,0,PayPal,150.06,0.0,150.06,76.8,68.27
O2025001829,2025-11-01,2025-11-01,Southeast,Website,C10020,Apparel,Hoodie,5,32.06,0.13,3.28,18.93,0,Card,160.3,20.84,139.46,94.65,41.53
O2025001830,2025-11-02,2025-11-01,Southeast,Marketplace,C10101,Pet,Dog Treats,3,13.91,0.03,3.49,6.41,0,Card,41.73,1.25,40.48,19.23,17.76
O2025001831,2025-11-02,2025-11-01,Northeast,Website,C10058,Electronics,Smart Watch,2,49.61,0.03,2.55,24.48,0,Card,99.22,2.98,96.24,48.96,44.73
O2025001832,2025-11-02,2025-11-01,Southeast,Website,C10479,Electronics,Bluetooth Speaker,2,49.55,0.07,2.5,28.75,1,Card,99.1,6.94,92.16,57.5,32.16
O2025001833,2025-11-03,2025-11-01,West,Website,C10661,Electronics,Smart Watch,3,81.55,0.09,6.68,44.62,0,Apple Pay,244.65,22.02,222.63,133.86,82.09
O2025001834,2025-11-03,2025-11-01,Midwest,Website,C10392,Pet,Chew Toy,1,9.05,0.09,5.42,4.65,0,Card,9.05,0.81,8.24,4.65,-1.83
O2025001835,2025-11-03,2025-11-01,Northeast,Website,C10150,Pet,Dog Treats,4,10.96,0.11,5.98,5.81,0,Card,43.84,4.82,39.02,23.24,9.8
O2025001836,2025-11-04,2025-11-01,West,Marketplace,C10155,Sports,Yoga Mat,3,25.84,0.11,2.6,10.65,0,Card,77.52,8.53,68.99,31.95,34.44
O2025001837,2025-11-04,2025-11-01,Northeast,Retail Partner,C10493,Beauty,Sunscreen,2,28.97,0.17,1.5,17.17,0,Card,57.94,9.85,48.09,34.34,12.25
O2025001838,2025-11-04,2025-11-01,West,Marketplace,C10088,Beauty,Sunscreen,3,10.31,0.18,2.5,6.08,0,Card,30.93,5.57,25.36,18.24,4.62
O2025001839,2025-11-04,2025-11-01,Southwest,Website,C10192,Sports,Water Bottle,2,20.2,0.05,8.31,10.93,0,Card,40.4,2.02,38.38,21.86,8.21
O2025001840,2025-11-04,2025-11-01,Midwest,Marketplace,C10516,Electronics,Bluetooth Speaker,1,55.31,0.1,7.44,26.34,0,PayPal,55.31,5.53,49.78,26.34,16.0
O2025001841,2025-11-04,2025-11-01,Southeast,Marketplace,C10001,Pet,Dog Treats,3,22.73,0.03,3.04,10.44,0,Card,68.19,2.05,66.14,31.32,31.78
O2025001842,2025-11-04,2025-11-01,West,Marketplace,C10127,Pet,Cat Litter,3,10.67,0.16,5.61,4.84,0,Apple Pay,32.01,5.12,26.89,14.52,6.76
O2025001843,2025-11-04,2025-11-01,Northeast,Marketplace,C10684,Pet,Dog Treats,3,16.01,0.11,5.74,6.94,0,Card,48.03,5.28,42.75,20.82,16.19
O2025001844,2025-11-05,2025-11-01,Northeast,Website,C10011,Home,Vacuum Filter,1,55.42,0.22,3.69,22.58,0,Card,55.42,12.19,43.23,22.58,16.96
O2025001845,2025-11-05,2025-11-01,Midwest,Marketplace,C10284,Home,Air Fryer,1,52.51,0.07,4.29,21.15,0,PayPal,52.51,3.68,48.83,21.15,23.39
O2025001846,2025-11-05,2025-11-01,Southeast,Website,C10203,Apparel,Athletic Tee,1,20.96,0.19,7.13,10.25,0,Apple Pay,20.96,3.98,16.98,10.25,-0.4
O2025001847,2025-11-05,2025-11-01,Southeast,Marketplace,C10458,Apparel,Leggings,1,24.49,0.06,6.71,12.07,0,Card,24.49,1.47,23.02,12.07,4.24
O2025001848,2025-11-05,2025-11-01,Midwest,Marketplace,C10722,Pet,Cat Litter,2,12.37,0.03,7.04,5.56,0,Card,24.74,0.74,24.0,11.12,5.84
O2025001849,2025-11-05,2025-11-01,Northeast,Website,C10620,Pet,Chew Toy,2,23.32,0.03,6.02,11.52,0,Afterpay,46.64,1.4,45.24,23.04,16.18
O2025001850,2025-11-05,2025-11-01,West,Marketplace,C10591,Beauty,Moisturizer,2,25.52,0.14,5.66,15.26,0,PayPal,51.04,7.15,43.89,30.52,7.71
O2025001851,2025-11-05,2025-11-01,Southwest,Website,C10231,Apparel,Socks Pack,2,33.18,0.16,6.34,15.2,0,Apple Pay,66.36,10.62,55.74,30.4,19.0
O2025001852,2025-11-05,2025-11-01,Northeast,Website,C10465,Pet,Chew Toy,3,21.15,0.03,5.17,12.37,0,PayPal,63.45,1.9,61.55,37.11,19.27
O2025001853,2025-11-06,2025-11-01,Southwest,Marketplace,C10418,Beauty,Sunscreen,1,22.8,0.19,8.46,10.34,0,Card,22.8,4.33,18.47,10.34,-0.33
O2025001854,2025-11-06,2025-11-01,Midwest,Marketplace,C10202,Pet,Dog Treats,2,17.51,0.08,5.85,8.83,0,Afterpay,35.02,2.8,32.22,17.66,8.71
O2025001855,2025-11-06,2025-11-01,Southwest,Website,C10200,Electronics,Wireless Earbuds,4,67.42,0.05,6.41,35.31,0,Apple Pay,269.68,13.48,256.2,141.24,108.55
O2025001856,2025-11-06,2025-11-01,Southwest,Marketplace,C10420,Beauty,Vitamin C Serum,2,30.76,0.1,5.3,13.12,0,Card,61.52,6.15,55.37,26.24,23.83
O2025001857,2025-11-06,2025-11-01,West,Website,C10256,Apparel,Hoodie,1,34.59,0.2,4.27,19.73,0,PayPal,34.59,6.92,27.67,19.73,3.67
O2025001858,2025-11-06,2025-11-01,Northeast,Website,C10008,Beauty,Hair Mask,1,34.81,0.1,5.37,15.03,0,PayPal,34.81,3.48,31.33,15.03,10.93
O2025001859,2025-11-06,2025-11-01,West,Website,C10633,Sports,Running Belt,6,23.63,0.11,4.87,11.05,1,Card,141.78,15.6,126.18,66.3,55.01
O2025001860,2025-11-07,2025-11-01,Midwest,Marketplace,C10292,Sports,Yoga Mat,2,25.35,0.03,4.03,12.81,0,Card,50.7,1.52,49.18,25.62,19.53
O2025001861,2025-11-07,2025-11-01,Northeast,Website,C10712,Apparel,Leggings,2,22.17,0.1,6.91,12.76,0,Card,44.34,4.43,39.91,25.52,7.48
O2025001862,2025-11-07,2025-11-01,Southeast,Marketplace,C10431,Home,Vacuum Filter,4,39.48,0.14,9.02,22.53,0,Card,157.92,22.11,135.81,90.12,36.67
O2025001863,2025-11-07,2025-11-01,Southeast,Website,C10140,Pet,Chew Toy,3,20.4,0.2,5.97,9.57,1,Card,61.2,12.24,48.96,28.71,14.28
O2025001864,2025-11-07,2025-11-01,West,Website,C10082,Beauty,Sunscreen,2,30.15,0.03,5.28,15.78,0,Card,60.3,1.81,58.49,31.56,21.65
O2025001865,2025-11-07,2025-11-01,Midwest,Website,C10621,Home,Air Fryer,3,34.57,0.04,4.19,15.59,0,Card,103.71,4.15,99.56,46.77,48.6
O2025001866,2025-11-08,2025-11-01,Northeast,Website,C10522,Electronics,Smart Watch,1,58.29,0.03,2.85,27.72,0,Card,58.29,1.75,56.54,27.72,25.97
O2025001867,2025-11-08,2025-11-01,Southwest,Retail Partner,C10796,Sports,Water Bottle,3,18.36,0.04,3.93,8.57,0,Card,55.08,2.2,52.88,25.71,23.24
O2025001868,2025-11-08,2025-11-01,Midwest,Retail Partner,C10398,Home,Storage Bins,1,39.89,0.13,3.89,20.16,0,Card,39.89,5.19,34.7,20.16,10.65
O2025001869,2025-11-08,2025-11-01,West,Retail Partner,C10448,Sports,Water Bottle,3,28.19,0.03,2.43,13.56,0,Card,84.57,2.54,82.03,40.68,38.92
O2025001870,2025-11-08,2025-11-01,Northeast,Website,C10048,Beauty,Moisturizer,3,22.5,0.18,5.62,13.44,0,Card,67.5,12.15,55.35,40.32,9.41
O2025001871,2025-11-09,2025-11-01,West,Marketplace,C10363,Beauty,Vitamin C Serum,2,24.24,0.12,3.95,11.35,0,Afterpay,48.48,5.82,42.66,22.7,16.01
O2025001872,2025-11-09,2025-11-01,West,Website,C10132,Apparel,Athletic Tee,2,29.29,0.03,8.0,16.75,0,PayPal,58.58,1.76,56.82,33.5,15.32
O2025001873,2025-11-09,2025-11-01,Northeast,Website,C10105,Electronics,Wireless Earbuds,2,60.27,0.04,5.68,35.39,0,Card,120.54,4.82,115.72,70.78,39.26
O2025001874,2025-11-09,2025-11-01,Midwest,Marketplace,C10439,Sports,Yoga Mat,2,22.91,0.03,6.26,13.16,0,Card,45.82,1.37,44.45,26.32,11.87
O2025001875,2025-11-09,2025-11-01,Northeast,Website,C10348,Beauty,Hair Mask,1,19.53,0.0,8.51,11.58,0,Card,19.53,0.0,19.53,11.58,-0.56
O2025001876,2025-11-09,2025-11-01,Midwest,Website,C10807,Electronics,Bluetooth Speaker,2,59.01,0.17,2.5,33.56,0,Card,118.02,20.06,97.96,67.12,28.34
O2025001877,2025-11-09,2025-11-01,Northeast,Retail Partner,C10474,Beauty,Moisturizer,2,25.95,0.15,3.73,12.56,0,Card,51.9,7.78,44.12,25.12,15.27
O2025001878,2025-11-10,2025-11-01,West,Website,C10051,Apparel,Athletic Tee,1,21.67,0.02,5.96,11.2,0,Card,21.67,0.43,21.24,11.2,4.08
O2025001879,2025-11-10,2025-11-01,Northeast,Marketplace,C10862,Home,Vacuum Filter,3,39.88,0.09,4.97,22.22,0,Card,119.64,10.77,108.87,66.66,37.24
O2025001880,2025-11-10,2025-11-01,Southwest,Website,C10505,Sports,Running Belt,7,20.76,0.2,5.52,10.22,0,Card,145.32,29.06,116.26,71.54,39.2
O2025001881,2025-11-10,2025-11-01,Southwest,Website,C10060,Home,Vacuum Filter,1,53.35,0.04,7.7,29.34,0,Card,53.35,2.13,51.22,29.34,14.18
O2025001882,2025-11-10,2025-11-01,Southeast,Website,C10255,Beauty,Moisturizer,3,39.41,0.1,4.32,21.69,0,Card,118.23,11.82,106.41,65.07,37.02
O2025001883,2025-11-10,2025-11-01,Northeast,Website,C10014,Sports,Running Belt,2,22.67,0.12,4.34,11.87,0,Card,45.34,5.44,39.9,23.74,11.82
O2025001884,2025-11-10,2025-11-01,West,Website,C10349,Electronics,Bluetooth Speaker,1,78.05,0.07,8.57,34.54,0,Card,78.05,5.46,72.59,34.54,29.48
O2025001885,2025-11-11,2025-11-01,Northeast,Website,C10675,Apparel,Socks Pack,3,26.81,0.08,7.31,12.65,1,PayPal,80.43,6.43,74.0,37.95,28.74
O2025001886,2025-11-11,2025-11-01,Southeast,Website,C10830,Home,LED Lamp,3,31.08,0.06,6.36,17.8,0,Card,93.24,5.59,87.65,53.4,27.89
O2025001887,2025-11-11,2025-11-01,Southeast,Website,C10153,Home,Air Fryer,2,45.88,0.1,6.94,21.62,0,Card,91.76,9.18,82.58,43.24,32.4
O2025001888,2025-11-11,2025-11-01,Midwest,Website,C10566,Home,Storage Bins,1,57.61,0.0,5.67,29.43,0,Card,57.61,0.0,57.61,29.43,22.51
O2025001889,2025-11-11,2025-11-01,Southeast,Retail Partner,C10145,Apparel,Athletic Tee,4,33.95,0.09,2.99,14.76,0,Apple Pay,135.8,12.22,123.58,59.04,61.55
O2025001890,2025-11-11,2025-11-01,Northeast,Marketplace,C10255,Apparel,Socks Pack,3,21.3,0.13,5.25,10.69,0,Afterpay,63.9,8.31,55.59,32.07,18.27
O2025001891,2025-11-12,2025-11-01,Midwest,Marketplace,C10595,Beauty,Hair Mask,4,41.54,0.03,6.07,24.18,0,PayPal,166.16,4.98,161.18,96.72,58.39
O2025001892,2025-11-12,2025-11-01,Southwest,Website,C10406,Home,Vacuum Filter,2,38.27,0.12,4.69,20.45,0,Card,76.54,9.18,67.36,40.9,21.77
O2025001893,2025-11-12,2025-11-01,Southwest,Marketplace,C10238,Pet,Pet Shampoo,2,15.33,0.05,2.68,8.84,0,Apple Pay,30.66,1.53,29.13,17.68,8.77
O2025001894,2025-11-12,2025-11-01,Midwest,Marketplace,C10883,Electronics,Wireless Earbuds,3,52.88,0.03,5.23,29.9,0,Card,158.64,4.76,153.88,89.7,58.95
O2025001895,2025-11-13,2025-11-01,Southeast,Website,C10090,Apparel,Hoodie,2,34.23,0.0,6.02,16.6,0,PayPal,68.46,0.0,68.46,33.2,29.24
O2025001896,2025-11-13,2025-11-01,Northeast,Website,C10780,Electronics,Bluetooth Speaker,4,64.5,0.09,5.28,27.65,0,Card,258.0,23.22,234.78,110.6,118.9
O2025001897,2025-11-13,2025-11-01,Midwest,Website,C10083,Electronics,Smart Watch,2,70.91,0.13,6.71,40.11,0,Card,141.82,18.44,123.38,80.22,36.45
O2025001898,2025-11-13,2025-11-01,Southwest,Website,C10383,Home,Storage Bins,2,24.07,0.06,6.04,14.12,1,Card,48.14,2.89,45.25,28.24,10.97
O2025001899,2025-11-13,2025-11-01,Midwest,Website,C10379,Beauty,Sunscreen,3,27.91,0.0,7.24,14.89,0,Card,83.73,0.0,83.73,44.67,31.82
O2025001900,2025-11-13,2025-11-01,West,Retail Partner,C10476,Electronics,Wireless Earbuds,3,58.07,0.08,3.45,26.49,0,Card,174.21,13.94,160.27,79.47,77.35
O2025001901,2025-11-13,2025-11-01,Northeast,Website,C10310,Home,Air Fryer,2,52.06,0.15,5.22,28.72,0,Card,104.12,15.62,88.5,57.44,25.84
O2025001902,2025-11-13,2025-11-01,West,Marketplace,C10412,Apparel,Socks Pack,3,23.62,0.11,6.55,11.71,0,Card,70.86,7.79,63.07,35.13,21.39
O2025001903,2025-11-13,2025-11-01,Southwest,Retail Partner,C10286,Pet,Dog Treats,5,22.73,0.0,4.25,9.76,0,Apple Pay,113.65,0.0,113.65,48.8,60.6
O2025001904,2025-11-14,2025-11-01,West,Marketplace,C10135,Electronics,Wireless Earbuds,1,50.85,0.15,4.75,24.15,0,Card,50.85,7.63,43.22,24.15,14.32
O2025001905,2025-11-14,2025-11-01,West,Website,C10440,Apparel,Athletic Tee,4,18.5,0.07,4.01,10.0,1,PayPal,74.0,5.18,68.82,40.0,24.81
O2025001906,2025-11-14,2025-11-01,Southeast,Website,C10870,Beauty,Vitamin C Serum,5,18.46,0.08,7.9,9.44,0,PayPal,92.3,7.38,84.92,47.2,29.82
O2025001907,2025-11-15,2025-11-01,West,Retail Partner,C10220,Apparel,Hoodie,1,33.23,0.09,2.76,16.93,0,PayPal,33.23,2.99,30.24,16.93,10.55
O2025001908,2025-11-15,2025-11-01,Southeast,Website,C10206,Home,LED Lamp,4,52.66,0.13,6.19,23.28,0,PayPal,210.64,27.38,183.26,93.12,83.95
O2025001909,2025-11-15,2025-11-01,Southwest,Website,C10791,Home,Storage Bins,5,37.91,0.08,4.7,18.78,0,Afterpay,189.55,15.16,174.39,93.9,75.79
O2025001910,2025-11-15,2025-11-01,West,Marketplace,C10197,Sports,Water Bottle,3,27.37,0.05,5.92,12.07,0,Card,82.11,4.11,78.0,36.21,35.87
O2025001911,2025-11-15,2025-11-01,Midwest,Marketplace,C10217,Beauty,Sunscreen,5,27.24,0.11,7.99,14.18,0,Apple Pay,136.2,14.98,121.22,70.9,42.33
O2025001912,2025-11-15,2025-11-01,Midwest,Marketplace,C10099,Home,Air Fryer,4,44.25,0.13,8.51,22.32,0,Card,177.0,23.01,153.99,89.28,56.2
O2025001913,2025-11-15,2025-11-01,Northeast,Marketplace,C10316,Beauty,Moisturizer,1,19.54,0.2,3.21,8.0,0,PayPal,19.54,3.91,15.63,8.0,4.42
O2025001914,2025-11-15,2025-11-01,Midwest,Marketplace,C10847,Sports,Yoga Mat,1,19.63,0.03,2.97,9.8,1,Card,19.63,0.59,19.04,9.8,6.27
O2025001915,2025-11-16,2025-11-01,Southeast,Website,C10725,Home,Air Fryer,3,46.47,0.08,2.5,20.35,0,Apple Pay,139.41,11.15,128.26,61.05,64.71
O2025001916,2025-11-16,2025-11-01,Southeast,Website,C10823,Apparel,Leggings,5,27.38,0.03,6.58,15.05,0,Card,136.9,4.11,132.79,75.25,50.96
O2025001917,2025-11-16,2025-11-01,Southeast,Marketplace,C10115,Pet,Dog Treats,2,16.02,0.14,8.29,9.37,0,Card,32.04,4.49,27.55,18.74,0.52
O2025001918,2025-11-16,2025-11-01,West,Website,C10573,Pet,Chew Toy,2,21.98,0.05,5.99,11.52,0,Card,43.96,2.2,41.76,23.04,12.73
O2025001919,2025-11-17,2025-11-01,Southwest,Marketplace,C10784,Sports,Resistance Bands,5,28.95,0.03,5.01,15.24,0,Card,144.75,4.34,140.41,76.2,59.2
O2025001920,2025-11-17,2025-11-01,Southwest,Website,C10475,Home,LED Lamp,1,37.69,0.15,6.99,16.28,0,Card,37.69,5.65,32.04,16.28,8.77
O2025001921,2025-11-17,2025-11-01,Northeast,Website,C10167,Pet,Cat Litter,2,19.71,0.04,3.87,8.73,0,Card,39.42,1.58,37.84,17.46,16.51
O2025001922,2025-11-17,2025-11-01,Southeast,Retail Partner,C10522,Electronics,Portable Charger,2,40.45,0.01,4.01,16.98,0,Card,80.9,0.81,80.09,33.96,42.12
O2025001923,2025-11-17,2025-11-01,West,Website,C10015,Electronics,Portable Charger,5,64.77,0.0,7.91,37.05,0,Card,323.85,0.0,323.85,185.25,130.69
O2025001924,2025-11-17,2025-11-01,Northeast,Marketplace,C10333,Beauty,Vitamin C Serum,3,22.53,0.04,7.71,13.36,0,Afterpay,67.59,2.7,64.89,40.08,17.1
O2025001925,2025-11-17,2025-11-01,West,Website,C10479,Electronics,Smart Watch,2,57.65,0.0,6.78,33.67,1,Card,115.3,0.0,115.3,67.34,41.18
O2025001926,2025-11-18,2025-11-01,Midwest,Retail Partner,C10800,Electronics,Portable Charger,2,61.77,0.08,2.78,32.7,0,Card,123.54,9.88,113.66,65.4,45.48
O2025001927,2025-11-18,2025-11-01,Southeast,Website,C10111,Sports,Running Belt,2,21.09,0.1,4.94,11.29,0,PayPal,42.18,4.22,37.96,22.58,10.44
O2025001928,2025-11-18,2025-11-01,Midwest,Marketplace,C10501,Apparel,Leggings,1,32.05,0.11,3.91,16.8,0,Card,32.05,3.53,28.52,16.8,7.81
O2025001929,2025-11-18,2025-11-01,Midwest,Marketplace,C10198,Electronics,Portable Charger,3,49.87,0.14,8.81,29.03,0,Card,149.61,20.95,128.66,87.09,32.76
O2025001930,2025-11-18,2025-11-01,Midwest,Website,C10770,Beauty,Moisturizer,1,25.51,0.03,7.73,14.29,1,Card,25.51,0.77,24.74,14.29,2.72
O2025001931,2025-11-18,2025-11-01,Midwest,Website,C10713,Electronics,Portable Charger,1,63.7,0.13,5.42,31.96,0,Apple Pay,63.7,8.28,55.42,31.96,18.04
O2025001932,2025-11-18,2025-11-01,Southwest,Website,C10625,Sports,Yoga Mat,3,22.07,0.08,5.4,10.99,0,Card,66.21,5.3,60.91,32.97,22.54
O2025001933,2025-11-18,2025-11-01,Southeast,Website,C10865,Sports,Water Bottle,3,23.42,0.12,5.94,13.02,0,Card,70.26,8.43,61.83,39.06,16.83
O2025001934,2025-11-19,2025-11-01,Northeast,Marketplace,C10611,Beauty,Sunscreen,6,27.05,0.16,4.35,11.92,0,Card,162.3,25.97,136.33,71.52,60.46
O2025001935,2025-11-19,2025-11-01,Midwest,Website,C10717,Electronics,Bluetooth Speaker,3,49.52,0.06,6.44,25.94,0,Card,148.56,8.91,139.65,77.82,55.39
O2025001936,2025-11-19,2025-11-01,Northeast,Retail Partner,C10604,Pet,Cat Litter,2,20.73,0.17,3.84,9.86,0,Card,41.46,7.05,34.41,19.72,10.85
O2025001937,2025-11-19,2025-11-01,Midwest,Marketplace,C10051,Beauty,Vitamin C Serum,2,28.77,0.17,6.28,15.32,0,Card,57.54,9.78,47.76,30.64,10.84
O2025001938,2025-11-19,2025-11-01,Midwest,Marketplace,C10698,Sports,Water Bottle,1,26.45,0.09,5.61,12.59,0,Card,26.45,2.38,24.07,12.59,5.87
O2025001939,2025-11-19,2025-11-01,West,Website,C10764,Sports,Running Belt,2,28.47,0.21,2.5,12.76,0,Card,56.94,11.96,44.98,25.52,16.96
O2025001940,2025-11-19,2025-11-01,Northeast,Website,C10732,Apparel,Athletic Tee,4,24.34,0.2,5.17,13.74,0,PayPal,97.36,19.47,77.89,54.96,17.76
O2025001941,2025-11-20,2025-11-01,Southeast,Retail Partner,C10381,Beauty,Hair Mask,1,23.91,0.0,1.82,12.1,0,Card,23.91,0.0,23.91,12.1,9.99
O2025001942,2025-11-20,2025-11-01,West,Retail Partner,C10614,Apparel,Socks Pack,4,23.79,0.0,1.52,12.85,0,Card,95.16,0.0,95.16,51.4,42.24
